id;timestamp;value;meter_port_id;created;last_modified
83090689;2015-09-20 13:41:26.374+02;-3497000;25;2015-09-20 13:41:26.446459+02;2015-09-20 13:41:26.446495+02
83090699;2015-09-20 13:41:34.332+02;123000;33;2015-09-20 13:41:34.402575+02;2015-09-20 13:41:34.402608+02
83090725;2015-09-20 13:41:46.382+02;46419415000;24;2015-09-20 13:41:46.596752+02;2015-09-20 13:41:46.596785+02
83090736;2015-09-20 13:41:54.331+02;24307000;32;2015-09-20 13:41:54.369855+02;2015-09-20 13:41:54.369889+02
83090741;2015-09-20 13:41:58.759+02;24000;31;2015-09-20 13:41:58.883073+02;2015-09-20 13:41:58.883107+02
83090759;2015-09-20 13:42:06.378+02;46419415000;24;2015-09-20 13:42:06.418485+02;2015-09-20 13:42:06.418519+02
83090789;2015-09-20 13:42:26.375+02;-2392000;25;2015-09-20 13:42:26.452032+02;2015-09-20 13:42:26.452067+02
83090796;2015-09-20 13:42:30.078+02;136809000;28;2015-09-20 13:42:30.116765+02;2015-09-20 13:42:30.116799+02
83090799;2015-09-20 13:42:34.335+02;121000;33;2015-09-20 13:42:34.424621+02;2015-09-20 13:42:34.424653+02
83090824;2015-09-20 13:42:46.373+02;46419415000;24;2015-09-20 13:42:46.413298+02;2015-09-20 13:42:46.413353+02
83090836;2015-09-20 13:42:54.338+02;122000;33;2015-09-20 13:42:54.418831+02;2015-09-20 13:42:54.418862+02
83090835;2015-09-20 13:42:54.338+02;24309000;32;2015-09-20 13:42:54.376213+02;2015-09-20 13:42:54.376244+02
83090859;2015-09-20 13:43:06.373+02;-1839000;25;2015-09-20 13:43:06.460683+02;2015-09-20 13:43:06.460715+02
83090858;2015-09-20 13:43:06.373+02;46419415000;24;2015-09-20 13:43:06.410789+02;2015-09-20 13:43:06.410822+02
83090932;2015-09-20 13:43:10+02;4294966320;1290;2015-09-20 13:43:50.875262+02;2015-09-20 13:43:50.875293+02
83090930;2015-09-20 13:43:10+02;2173;1283;2015-09-20 13:43:50.540084+02;2015-09-20 13:43:50.540114+02
83090866;2015-09-20 13:43:10.072+02;136809000;28;2015-09-20 13:43:10.110067+02;2015-09-20 13:43:10.110099+02
83090896;2015-09-20 13:43:30.079+02;136809000;28;2015-09-20 13:43:30.126069+02;2015-09-20 13:43:30.126102+02
83090924;2015-09-20 13:43:46.399+02;46419416000;24;2015-09-20 13:43:46.451996+02;2015-09-20 13:43:46.452032+02
83090936;2015-09-20 13:43:54.335+02;122000;33;2015-09-20 13:43:54.431405+02;2015-09-20 13:43:54.431438+02
83090935;2015-09-20 13:43:54.335+02;24311000;32;2015-09-20 13:43:54.380955+02;2015-09-20 13:43:54.380988+02
83090959;2015-09-20 13:44:06.384+02;-3030000;25;2015-09-20 13:44:06.524394+02;2015-09-20 13:44:06.524429+02
83090958;2015-09-20 13:44:06.384+02;46419416000;24;2015-09-20 13:44:06.468596+02;2015-09-20 13:44:06.468629+02
83090966;2015-09-20 13:44:10.073+02;136809000;28;2015-09-20 13:44:10.111428+02;2015-09-20 13:44:10.111461+02
83090996;2015-09-20 13:44:30.079+02;7000;29;2015-09-20 13:44:30.157817+02;2015-09-20 13:44:30.157852+02
83090998;2015-09-20 13:44:34.328+02;24312000;32;2015-09-20 13:44:34.367534+02;2015-09-20 13:44:34.367569+02
83091024;2015-09-20 13:44:46.39+02;-5160000;25;2015-09-20 13:44:46.467909+02;2015-09-20 13:44:46.467947+02
83091029;2015-09-20 13:44:50.077+02;136809000;28;2015-09-20 13:44:50.115567+02;2015-09-20 13:44:50.115599+02
83091035;2015-09-20 13:44:54.335+02;121000;33;2015-09-20 13:44:54.40579+02;2015-09-20 13:44:54.405823+02
83091040;2015-09-20 13:44:58.758+02;24000;31;2015-09-20 13:44:58.872532+02;2015-09-20 13:44:58.872564+02
83091057;2015-09-20 13:45:06.375+02;46419416000;24;2015-09-20 13:45:06.412196+02;2015-09-20 13:45:06.41223+02
83091066;2015-09-20 13:45:10.073+02;136809000;28;2015-09-20 13:45:10.117371+02;2015-09-20 13:45:10.117404+02
83091076;2015-09-20 13:45:18.755+02;30211000;30;2015-09-20 13:45:18.795079+02;2015-09-20 13:45:18.795112+02
83091088;2015-09-20 13:45:26.384+02;46419416000;24;2015-09-20 13:45:26.422769+02;2015-09-20 13:45:26.422803+02
83091096;2015-09-20 13:45:30.073+02;6000;29;2015-09-20 13:45:30.158975+02;2015-09-20 13:45:30.159009+02
83091095;2015-09-20 13:45:30.073+02;136809000;28;2015-09-20 13:45:30.113313+02;2015-09-20 13:45:30.113346+02
83091098;2015-09-20 13:45:34.341+02;121000;33;2015-09-20 13:45:34.444807+02;2015-09-20 13:45:34.44484+02
83091097;2015-09-20 13:45:34.341+02;24314000;32;2015-09-20 13:45:34.388047+02;2015-09-20 13:45:34.38809+02
83091123;2015-09-20 13:45:46.381+02;46419416000;24;2015-09-20 13:45:46.421012+02;2015-09-20 13:45:46.421072+02
83091129;2015-09-20 13:45:50.081+02;136809000;28;2015-09-20 13:45:50.121548+02;2015-09-20 13:45:50.121583+02
83091157;2015-09-20 13:46:06.378+02;46419416000;24;2015-09-20 13:46:06.417514+02;2015-09-20 13:46:06.417549+02
83091166;2015-09-20 13:46:10.078+02;136809000;28;2015-09-20 13:46:10.117325+02;2015-09-20 13:46:10.117359+02
83091176;2015-09-20 13:46:18.775+02;30211000;30;2015-09-20 13:46:18.813998+02;2015-09-20 13:46:18.814031+02
83091188;2015-09-20 13:46:26.377+02;-1645000;25;2015-09-20 13:46:26.449171+02;2015-09-20 13:46:26.449204+02
83091196;2015-09-20 13:46:30.073+02;6000;29;2015-09-20 13:46:30.189109+02;2015-09-20 13:46:30.189156+02
83091195;2015-09-20 13:46:30.073+02;136809000;28;2015-09-20 13:46:30.113013+02;2015-09-20 13:46:30.113045+02
83091223;2015-09-20 13:46:46.388+02;-1867000;25;2015-09-20 13:46:46.474516+02;2015-09-20 13:46:46.474552+02
83091222;2015-09-20 13:46:46.388+02;46419417000;24;2015-09-20 13:46:46.428504+02;2015-09-20 13:46:46.428536+02
83091229;2015-09-20 13:46:50.08+02;7000;29;2015-09-20 13:46:50.151456+02;2015-09-20 13:46:50.151551+02
83091257;2015-09-20 13:47:06.378+02;-2079000;25;2015-09-20 13:47:06.500044+02;2015-09-20 13:47:06.500078+02
83091256;2015-09-20 13:47:06.378+02;46419417000;24;2015-09-20 13:47:06.452511+02;2015-09-20 13:47:06.452545+02
83091266;2015-09-20 13:47:10.077+02;6000;29;2015-09-20 13:47:10.160219+02;2015-09-20 13:47:10.160253+02
83091265;2015-09-20 13:47:10.077+02;136809000;28;2015-09-20 13:47:10.115527+02;2015-09-20 13:47:10.11556+02
83091276;2015-09-20 13:47:18.756+02;24000;31;2015-09-20 13:47:18.829331+02;2015-09-20 13:47:18.829365+02
83091288;2015-09-20 13:47:26.375+02;-2596000;25;2015-09-20 13:47:26.460413+02;2015-09-20 13:47:26.46045+02
83091287;2015-09-20 13:47:26.375+02;46419417000;24;2015-09-20 13:47:26.414727+02;2015-09-20 13:47:26.41476+02
83091295;2015-09-20 13:47:30.086+02;136809000;28;2015-09-20 13:47:30.124523+02;2015-09-20 13:47:30.124554+02
83091322;2015-09-20 13:47:46.382+02;-2590000;25;2015-09-20 13:47:46.459878+02;2015-09-20 13:47:46.459914+02
83091329;2015-09-20 13:47:50.081+02;6000;29;2015-09-20 13:47:50.168416+02;2015-09-20 13:47:50.168447+02
83091328;2015-09-20 13:47:50.081+02;136809000;28;2015-09-20 13:47:50.120926+02;2015-09-20 13:47:50.120957+02
83091356;2015-09-20 13:48:06.379+02;-2518000;25;2015-09-20 13:48:06.459545+02;2015-09-20 13:48:06.459581+02
83091366;2015-09-20 13:48:10.08+02;7000;29;2015-09-20 13:48:10.171151+02;2015-09-20 13:48:10.171185+02
83091365;2015-09-20 13:48:10.08+02;136809000;28;2015-09-20 13:48:10.123607+02;2015-09-20 13:48:10.123672+02
83091376;2015-09-20 13:48:18.767+02;24000;31;2015-09-20 13:48:18.837205+02;2015-09-20 13:48:18.837238+02
83091387;2015-09-20 13:48:26.378+02;-4879000;25;2015-09-20 13:48:26.464666+02;2015-09-20 13:48:26.464701+02
83091386;2015-09-20 13:48:26.378+02;46419417000;24;2015-09-20 13:48:26.417693+02;2015-09-20 13:48:26.417725+02
83091395;2015-09-20 13:48:30.077+02;6000;29;2015-09-20 13:48:30.176852+02;2015-09-20 13:48:30.176885+02
83091422;2015-09-20 13:48:46.383+02;-1559000;25;2015-09-20 13:48:46.460573+02;2015-09-20 13:48:46.460607+02
83091428;2015-09-20 13:48:50.082+02;7000;29;2015-09-20 13:48:50.153537+02;2015-09-20 13:48:50.15357+02
83091466;2015-09-20 13:49:10.074+02;6000;29;2015-09-20 13:49:10.184138+02;2015-09-20 13:49:10.184168+02
83091465;2015-09-20 13:49:10.074+02;136809000;28;2015-09-20 13:49:10.142138+02;2015-09-20 13:49:10.142171+02
83091476;2015-09-20 13:49:18.765+02;25000;31;2015-09-20 13:49:18.872506+02;2015-09-20 13:49:18.87254+02
83091475;2015-09-20 13:49:18.765+02;30211000;30;2015-09-20 13:49:18.824222+02;2015-09-20 13:49:18.824257+02
83091487;2015-09-20 13:49:26.383+02;-1114000;25;2015-09-20 13:49:26.472918+02;2015-09-20 13:49:26.472953+02
83091486;2015-09-20 13:49:26.383+02;46419418000;24;2015-09-20 13:49:26.423712+02;2015-09-20 13:49:26.423747+02
83091528;2015-09-20 13:49:50.076+02;136809000;28;2015-09-20 13:49:50.155644+02;2015-09-20 13:49:50.155676+02
83091565;2015-09-20 13:50:10.083+02;6000;29;2015-09-20 13:50:10.157807+02;2015-09-20 13:50:10.157857+02
83091575;2015-09-20 13:50:18.762+02;24000;31;2015-09-20 13:50:18.836558+02;2015-09-20 13:50:18.836613+02
83091586;2015-09-20 13:50:26.382+02;-1195000;25;2015-09-20 13:50:26.468113+02;2015-09-20 13:50:26.468148+02
83091585;2015-09-20 13:50:26.382+02;46419419000;24;2015-09-20 13:50:26.421139+02;2015-09-20 13:50:26.421173+02
83091610;2015-09-20 13:50:38.769+02;30211000;30;2015-09-20 13:50:38.806765+02;2015-09-20 13:50:38.806797+02
83091628;2015-09-20 13:50:50.079+02;7000;29;2015-09-20 13:50:50.176284+02;2015-09-20 13:50:50.176317+02
83091708;2015-09-20 13:51:02+02;4992153000;1297;2015-09-20 13:51:38.594813+02;2015-09-20 13:51:38.594845+02
83091704;2015-09-20 13:51:02+02;241998;1287;2015-09-20 13:51:37.909363+02;2015-09-20 13:51:37.909423+02
83091675;2015-09-20 13:51:18.767+02;24000;31;2015-09-20 13:51:18.838947+02;2015-09-20 13:51:18.838978+02
83091686;2015-09-20 13:51:26.386+02;-967000;25;2015-09-20 13:51:26.499263+02;2015-09-20 13:51:26.499297+02
83091685;2015-09-20 13:51:26.386+02;46419419000;24;2015-09-20 13:51:26.451361+02;2015-09-20 13:51:26.451397+02
83091694;2015-09-20 13:51:30.087+02;136810000;28;2015-09-20 13:51:30.125668+02;2015-09-20 13:51:30.125701+02
83091710;2015-09-20 13:51:38.765+02;30211000;30;2015-09-20 13:51:38.807729+02;2015-09-20 13:51:38.807763+02
83091775;2015-09-20 13:52:18.768+02;25000;31;2015-09-20 13:52:18.851748+02;2015-09-20 13:52:18.851781+02
83091774;2015-09-20 13:52:18.768+02;30211000;30;2015-09-20 13:52:18.807685+02;2015-09-20 13:52:18.807719+02
83091785;2015-09-20 13:52:26.378+02;-746000;25;2015-09-20 13:52:26.458552+02;2015-09-20 13:52:26.458588+02
83091794;2015-09-20 13:52:30.088+02;136810000;28;2015-09-20 13:52:30.125997+02;2015-09-20 13:52:30.126034+02
83091810;2015-09-20 13:52:38.765+02;24000;31;2015-09-20 13:52:38.864248+02;2015-09-20 13:52:38.864281+02
83091809;2015-09-20 13:52:38.765+02;30211000;30;2015-09-20 13:52:38.820888+02;2015-09-20 13:52:38.82092+02
83091839;2015-09-20 13:52:58.762+02;25000;31;2015-09-20 13:52:58.88376+02;2015-09-20 13:52:58.883793+02
83091874;2015-09-20 13:53:18.771+02;25000;31;2015-09-20 13:53:18.852624+02;2015-09-20 13:53:18.852655+02
83091873;2015-09-20 13:53:18.771+02;30211000;30;2015-09-20 13:53:18.810086+02;2015-09-20 13:53:18.810118+02
83091894;2015-09-20 13:53:30.089+02;136810000;28;2015-09-20 13:53:30.128534+02;2015-09-20 13:53:30.128592+02
83091909;2015-09-20 13:53:38.774+02;24000;31;2015-09-20 13:53:38.84537+02;2015-09-20 13:53:38.845419+02
83091939;2015-09-20 13:53:58.765+02;24000;31;2015-09-20 13:53:58.889785+02;2015-09-20 13:53:58.889819+02
83091955;2015-09-20 13:54:06.384+02;46419422000;24;2015-09-20 13:54:06.422014+02;2015-09-20 13:54:06.42205+02
83091974;2015-09-20 13:54:18.775+02;24000;31;2015-09-20 13:54:18.862282+02;2015-09-20 13:54:18.862315+02
83091973;2015-09-20 13:54:18.775+02;30211000;30;2015-09-20 13:54:18.815204+02;2015-09-20 13:54:18.815239+02
83091994;2015-09-20 13:54:30.091+02;7000;29;2015-09-20 13:54:30.187769+02;2015-09-20 13:54:30.187804+02
83091993;2015-09-20 13:54:30.091+02;136810000;28;2015-09-20 13:54:30.135327+02;2015-09-20 13:54:30.135362+02
83092009;2015-09-20 13:54:38.779+02;24000;31;2015-09-20 13:54:38.854871+02;2015-09-20 13:54:38.854908+02
83092027;2015-09-20 13:54:50.089+02;136810000;28;2015-09-20 13:54:50.127317+02;2015-09-20 13:54:50.127352+02
83092101;2015-09-20 13:55:03+02;243170;1287;2015-09-20 13:55:36.770089+02;2015-09-20 13:55:36.770123+02
83092055;2015-09-20 13:55:06.387+02;-5168000;25;2015-09-20 13:55:06.47694+02;2015-09-20 13:55:06.476974+02
83092054;2015-09-20 13:55:06.387+02;46419422000;24;2015-09-20 13:55:06.430239+02;2015-09-20 13:55:06.430305+02
83092064;2015-09-20 13:55:10.087+02;136810000;28;2015-09-20 13:55:10.127989+02;2015-09-20 13:55:10.12804+02
83092073;2015-09-20 13:55:18.765+02;25000;31;2015-09-20 13:55:18.838085+02;2015-09-20 13:55:18.838146+02
83092093;2015-09-20 13:55:30.083+02;6000;29;2015-09-20 13:55:30.166666+02;2015-09-20 13:55:30.166699+02
83092092;2015-09-20 13:55:30.083+02;136810000;28;2015-09-20 13:55:30.121388+02;2015-09-20 13:55:30.121422+02
83092127;2015-09-20 13:55:50.091+02;136810000;28;2015-09-20 13:55:50.12977+02;2015-09-20 13:55:50.129804+02
83092155;2015-09-20 13:56:06.389+02;-3927000;25;2015-09-20 13:56:06.486436+02;2015-09-20 13:56:06.486469+02
83092154;2015-09-20 13:56:06.389+02;46419423000;24;2015-09-20 13:56:06.42722+02;2015-09-20 13:56:06.427253+02
83092164;2015-09-20 13:56:10.088+02;136810000;28;2015-09-20 13:56:10.128247+02;2015-09-20 13:56:10.128282+02
83092173;2015-09-20 13:56:18.766+02;25000;31;2015-09-20 13:56:18.845925+02;2015-09-20 13:56:18.84596+02
83092172;2015-09-20 13:56:18.766+02;30211000;30;2015-09-20 13:56:18.803808+02;2015-09-20 13:56:18.803851+02
83092192;2015-09-20 13:56:30.085+02;6000;29;2015-09-20 13:56:30.167401+02;2015-09-20 13:56:30.167434+02
83092191;2015-09-20 13:56:30.085+02;136810000;28;2015-09-20 13:56:30.124934+02;2015-09-20 13:56:30.124966+02
83092227;2015-09-20 13:56:50.092+02;6000;29;2015-09-20 13:56:50.174441+02;2015-09-20 13:56:50.174471+02
83092226;2015-09-20 13:56:50.092+02;136810000;28;2015-09-20 13:56:50.131482+02;2015-09-20 13:56:50.131513+02
83092306;2015-09-20 13:57:06+02;5265;1284;2015-09-20 13:57:38.550343+02;2015-09-20 13:57:38.550375+02
83092305;2015-09-20 13:57:06+02;2107;1283;2015-09-20 13:57:38.46058+02;2015-09-20 13:57:38.460613+02
83092255;2015-09-20 13:57:06.393+02;-1670000;25;2015-09-20 13:57:06.494841+02;2015-09-20 13:57:06.494904+02
83092254;2015-09-20 13:57:06.393+02;46419423000;24;2015-09-20 13:57:06.437362+02;2015-09-20 13:57:06.437419+02
83092264;2015-09-20 13:57:10.087+02;6000;29;2015-09-20 13:57:10.183618+02;2015-09-20 13:57:10.183679+02
83092263;2015-09-20 13:57:10.087+02;136810000;28;2015-09-20 13:57:10.139381+02;2015-09-20 13:57:10.139415+02
83092273;2015-09-20 13:57:18.777+02;24000;31;2015-09-20 13:57:18.857302+02;2015-09-20 13:57:18.857334+02
83092272;2015-09-20 13:57:18.777+02;30211000;30;2015-09-20 13:57:18.815214+02;2015-09-20 13:57:18.815248+02
83092291;2015-09-20 13:57:30.084+02;7000;29;2015-09-20 13:57:30.157912+02;2015-09-20 13:57:30.157946+02
83092326;2015-09-20 13:57:50.091+02;7000;29;2015-09-20 13:57:50.16107+02;2015-09-20 13:57:50.161101+02
83092354;2015-09-20 13:58:06.389+02;-972000;25;2015-09-20 13:58:06.473648+02;2015-09-20 13:58:06.473704+02
83092363;2015-09-20 13:58:10.092+02;6000;29;2015-09-20 13:58:10.166322+02;2015-09-20 13:58:10.166355+02
83092373;2015-09-20 13:58:18.773+02;24000;31;2015-09-20 13:58:18.866921+02;2015-09-20 13:58:18.866965+02
83092372;2015-09-20 13:58:18.773+02;30211000;30;2015-09-20 13:58:18.82098+02;2015-09-20 13:58:18.821013+02
83092391;2015-09-20 13:58:30.095+02;7000;29;2015-09-20 13:58:30.166314+02;2015-09-20 13:58:30.166345+02
83092408;2015-09-20 13:58:38.774+02;30211000;30;2015-09-20 13:58:38.829768+02;2015-09-20 13:58:38.8298+02
83092426;2015-09-20 13:58:50.091+02;6000;29;2015-09-20 13:58:50.174226+02;2015-09-20 13:58:50.174291+02
83092500;2015-09-20 13:59:04+02;2133;1283;2015-09-20 13:59:37.181264+02;2015-09-20 13:59:37.181306+02
83092472;2015-09-20 13:59:18.77+02;25000;31;2015-09-20 13:59:18.840636+02;2015-09-20 13:59:18.840668+02
83092491;2015-09-20 13:59:30.087+02;6000;29;2015-09-20 13:59:30.1674+02;2015-09-20 13:59:30.16743+02
83092490;2015-09-20 13:59:30.087+02;136810000;28;2015-09-20 13:59:30.124847+02;2015-09-20 13:59:30.12488+02
83092508;2015-09-20 13:59:38.785+02;30211000;30;2015-09-20 13:59:38.84621+02;2015-09-20 13:59:38.84624+02
83092572;2015-09-20 14:00:18.773+02;25000;31;2015-09-20 14:00:18.846486+02;2015-09-20 14:00:18.84652+02
83092591;2015-09-20 14:00:30.09+02;6000;29;2015-09-20 14:00:30.180667+02;2015-09-20 14:00:30.180701+02
83092590;2015-09-20 14:00:30.09+02;136810000;28;2015-09-20 14:00:30.135269+02;2015-09-20 14:00:30.135304+02
83092608;2015-09-20 14:00:38.77+02;25000;31;2015-09-20 14:00:38.85089+02;2015-09-20 14:00:38.850925+02
83092625;2015-09-20 14:00:50.097+02;136810000;28;2015-09-20 14:00:50.137179+02;2015-09-20 14:00:50.137213+02
83092662;2015-09-20 14:01:10.094+02;136810000;28;2015-09-20 14:01:10.133978+02;2015-09-20 14:01:10.134012+02
83092672;2015-09-20 14:01:18.773+02;25000;31;2015-09-20 14:01:18.846454+02;2015-09-20 14:01:18.846485+02
83092690;2015-09-20 14:01:30.093+02;113000;29;2015-09-20 14:01:30.172678+02;2015-09-20 14:01:30.172713+02
83092708;2015-09-20 14:01:38.772+02;25000;31;2015-09-20 14:01:38.859657+02;2015-09-20 14:01:38.859692+02
83092707;2015-09-20 14:01:38.772+02;30211000;30;2015-09-20 14:01:38.815045+02;2015-09-20 14:01:38.815076+02
83092753;2015-09-20 14:02:06.396+02;46419442000;24;2015-09-20 14:02:06.434072+02;2015-09-20 14:02:06.434107+02
83092762;2015-09-20 14:02:10.095+02;136812000;28;2015-09-20 14:02:10.133721+02;2015-09-20 14:02:10.133754+02
83092772;2015-09-20 14:02:18.774+02;24000;31;2015-09-20 14:02:18.854458+02;2015-09-20 14:02:18.854491+02
83092771;2015-09-20 14:02:18.774+02;30212000;30;2015-09-20 14:02:18.812701+02;2015-09-20 14:02:18.812743+02
83092807;2015-09-20 14:02:38.771+02;24000;31;2015-09-20 14:02:38.847216+02;2015-09-20 14:02:38.847249+02
83092825;2015-09-20 14:02:50.099+02;136813000;28;2015-09-20 14:02:50.138144+02;2015-09-20 14:02:50.138178+02
83092853;2015-09-20 14:03:06.413+02;46419445000;24;2015-09-20 14:03:06.453069+02;2015-09-20 14:03:06.453106+02
83092862;2015-09-20 14:03:10.098+02;111000;29;2015-09-20 14:03:10.250779+02;2015-09-20 14:03:10.250814+02
83092861;2015-09-20 14:03:10.098+02;136814000;28;2015-09-20 14:03:10.137295+02;2015-09-20 14:03:10.137328+02
83092922;2015-09-20 14:03:11.44993+02;826;1283;2015-09-20 14:03:48.44993+02;2015-09-20 14:03:48.449963+02
83092923;2015-09-20 14:03:11.909029+02;24897810000;1295;2015-09-20 14:03:48.909029+02;2015-09-20 14:03:48.909061+02
83092872;2015-09-20 14:03:18.789+02;24000;31;2015-09-20 14:03:18.87642+02;2015-09-20 14:03:18.876454+02
83092871;2015-09-20 14:03:18.789+02;30212000;30;2015-09-20 14:03:18.82824+02;2015-09-20 14:03:18.828272+02
83092925;2015-09-20 14:03:50.094+02;136815000;28;2015-09-20 14:03:50.190441+02;2015-09-20 14:03:50.190476+02
83092953;2015-09-20 14:04:06.404+02;-644000;25;2015-09-20 14:04:06.484987+02;2015-09-20 14:04:06.485021+02
83092961;2015-09-20 14:04:10.102+02;136816000;28;2015-09-20 14:04:10.141163+02;2015-09-20 14:04:10.141196+02
83092971;2015-09-20 14:04:18.78+02;24000;31;2015-09-20 14:04:18.851671+02;2015-09-20 14:04:18.851705+02
83092984;2015-09-20 14:04:26.399+02;46419447000;24;2015-09-20 14:04:26.43755+02;2015-09-20 14:04:26.437581+02
83093096;2015-09-20 14:04:58.24891+02;1035;1283;2015-09-20 14:05:35.24891+02;2015-09-20 14:05:35.248944+02
83093053;2015-09-20 14:05:06.402+02;-482000;25;2015-09-20 14:05:06.500799+02;2015-09-20 14:05:06.500833+02
83093061;2015-09-20 14:05:10.093+02;113000;29;2015-09-20 14:05:10.166966+02;2015-09-20 14:05:10.167002+02
83093071;2015-09-20 14:05:18.784+02;24000;31;2015-09-20 14:05:18.863292+02;2015-09-20 14:05:18.863324+02
83093084;2015-09-20 14:05:26.402+02;46419449000;24;2015-09-20 14:05:26.445606+02;2015-09-20 14:05:26.445668+02
83093152;2015-09-20 14:06:06.396+02;46419452000;24;2015-09-20 14:06:06.434322+02;2015-09-20 14:06:06.434357+02
83093161;2015-09-20 14:06:10.096+02;112000;29;2015-09-20 14:06:10.169098+02;2015-09-20 14:06:10.169136+02
83093184;2015-09-20 14:06:26.41+02;196000;25;2015-09-20 14:06:26.500246+02;2015-09-20 14:06:26.500277+02
83093183;2015-09-20 14:06:26.41+02;46419452000;24;2015-09-20 14:06:26.452235+02;2015-09-20 14:06:26.45227+02
83093221;2015-09-20 14:06:46.409+02;46419456000;24;2015-09-20 14:06:46.449659+02;2015-09-20 14:06:46.449689+02
83093224;2015-09-20 14:06:50.1+02;136820000;28;2015-09-20 14:06:50.139898+02;2015-09-20 14:06:50.139931+02
83093252;2015-09-20 14:07:06.406+02;46419456000;24;2015-09-20 14:07:06.443448+02;2015-09-20 14:07:06.443483+02
83093261;2015-09-20 14:07:10.099+02;112000;29;2015-09-20 14:07:10.180797+02;2015-09-20 14:07:10.180829+02
83093260;2015-09-20 14:07:10.099+02;136821000;28;2015-09-20 14:07:10.137536+02;2015-09-20 14:07:10.13757+02
83093283;2015-09-20 14:07:26.397+02;-126000;25;2015-09-20 14:07:26.471192+02;2015-09-20 14:07:26.471228+02
83093321;2015-09-20 14:07:46.414+02;46419462000;24;2015-09-20 14:07:46.453279+02;2015-09-20 14:07:46.453339+02
83093324;2015-09-20 14:07:50.103+02;136822000;28;2015-09-20 14:07:50.142752+02;2015-09-20 14:07:50.142796+02
83093352;2015-09-20 14:08:06.401+02;-156000;25;2015-09-20 14:08:06.523333+02;2015-09-20 14:08:06.523369+02
83093351;2015-09-20 14:08:06.401+02;46419462000;24;2015-09-20 14:08:06.479114+02;2015-09-20 14:08:06.479149+02
83093360;2015-09-20 14:08:10.106+02;111000;29;2015-09-20 14:08:10.187308+02;2015-09-20 14:08:10.187398+02
83093359;2015-09-20 14:08:10.106+02;136823000;28;2015-09-20 14:08:10.144153+02;2015-09-20 14:08:10.144185+02
83093383;2015-09-20 14:08:26.415+02;190000;25;2015-09-20 14:08:26.491848+02;2015-09-20 14:08:26.491882+02
83093421;2015-09-20 14:08:46.407+02;154000;25;2015-09-20 14:08:46.481649+02;2015-09-20 14:08:46.48168+02
